CustomerID_flag,Total_Invoices,Total_Spent,Last_Purchase_Date,InvoiceNo,Reference_Date,Order,Recency,R_Score,Frequency,F_Score,Monetary,M_Score,Segment,RFM
Customers,1,269.17,02-09-2011 15:48,565386,10-12-2011 12:50,40,99,2,40,5,269.17,1,Others,251
Customers,1,50.4,02-09-2011 15:50,565387,10-12-2011 12:50,1,99,2,1,1,50.4,1,Others,211
Customers,1,462.35,02-09-2011 15:56,565388,10-12-2011 12:50,65,99,2,65,5,462.35,1,Others,251
Customers,1,110.43,02-09-2011 16:23,C565390,10-12-2011 12:50,1,99,2,1,1,110.43,1,Others,211
Customers,1,363.79,02-09-2011 16:43,565397,10-12-2011 12:50,58,99,2,58,5,363.79,1,Others,251
Customers,1,855.28,02-09-2011 16:50,565398,10-12-2011 12:50,18,99,2,18,3,855.28,2,Others,232
Customers,1,3.12,02-09-2011 16:53,565399,10-12-2011 12:50,4,99,2,4,1,3.12,1,Others,211
Customers,1,414.19,02-09-2011 17:38,565401,10-12-2011 12:50,55,99,2,55,5,414.19,1,Others,251
Customers,1,5,02-09-2011 17:51,C565402,10-12-2011 12:50,2,99,2,2,1,5,1,Others,211
Customers,1,30.6,02-09-2011 17:53,C565403,10-12-2011 12:50,1,99,2,1,1,30.6,1,Others,211
Customers,1,72.84,04-09-2011 10:35,565404,10-12-2011 12:50,5,97,2,5,2,72.84,1,Others,221
Customers,1,220.04,04-09-2011 10:51,565405,10-12-2011 12:50,13,97,2,13,3,220.04,1,Others,231
Customers,1,188.3,04-09-2011 10:59,565406,10-12-2011 12:50,11,97,2,11,3,188.3,1,Others,231
Customers,1,305.08,04-09-2011 11:00,565407,10-12-2011 12:50,44,97,2,44,5,305.08,1,Others,251
Customers,1,125.46,04-09-2011 11:12,565408,10-12-2011 12:50,32,97,2,32,5,125.46,1,Others,251
Customers,1,316.62,04-09-2011 11:15,565409,10-12-2011 12:50,13,97,2,13,3,316.62,1,Others,231
Customers,1,835.08,04-09-2011 11:17,565410,10-12-2011 12:50,29,97,2,29,4,835.08,2,Others,242
Customers,1,457.8,04-09-2011 11:22,565411,10-12-2011 12:50,70,97,2,70,5,457.8,1,Others,251
Customers,1,629.04,04-09-2011 11:36,565412,10-12-2011 12:50,6,97,2,6,2,629.04,2,Others,222
Customers,1,431.73,04-09-2011 11:49,565413,10-12-2011 12:50,22,97,2,22,4,431.73,1,Others,241
Customers,1,121.2,04-09-2011 11:54,565414,10-12-2011 12:50,6,97,2,6,2,121.2,1,Others,221
Customers,1,224.67,04-09-2011 12:00,565415,10-12-2011 12:50,25,97,2,25,4,224.67,1,Others,241
Customers,1,358.66,04-09-2011 12:00,565416,10-12-2011 12:50,29,97,2,29,4,358.66,1,Others,241
Customers,1,295.04,04-09-2011 12:04,565417,10-12-2011 12:50,12,97,2,12,3,295.04,1,Others,231
Customers,1,323.73,04-09-2011 12:07,565418,10-12-2011 12:50,5,97,2,5,2,323.73,1,Others,221
Customers,1,573.46,04-09-2011 12:07,565419,10-12-2011 12:50,27,97,2,27,4,573.46,2,Others,242
Customers,1,313.05,04-09-2011 12:09,565420,10-12-2011 12:50,29,97,2,29,4,313.05,1,Others,241
Customers,1,161.82,04-09-2011 12:10,565421,10-12-2011 12:50,40,97,2,40,5,161.82,1,Others,251
Customers,1,9.95,04-09-2011 12:15,C565422,10-12-2011 12:50,1,97,2,1,1,9.95,1,Others,211
Customers,1,91.86,04-09-2011 12:23,565423,10-12-2011 12:50,6,97,2,6,2,91.86,1,Others,221
Customers,1,300.04,04-09-2011 12:24,565424,10-12-2011 12:50,16,97,2,16,3,300.04,1,Others,231
Customers,1,77.85,04-09-2011 12:40,C565425,10-12-2011 12:50,4,97,2,4,1,77.85,1,Others,211
Customers,1,135.18,04-09-2011 12:41,565426,10-12-2011 12:50,50,97,2,50,5,135.18,1,Others,251
Customers,1,235.54,04-09-2011 12:49,565427,10-12-2011 12:50,30,97,2,30,5,235.54,1,Others,251
Customers,1,13.3,04-09-2011 12:53,C565428,10-12-2011 12:50,5,97,2,5,2,13.3,1,Others,221
Customers,1,182.12,04-09-2011 12:54,565429,10-12-2011 12:50,14,97,2,14,3,182.12,1,Others,231
Customers,1,359.25,04-09-2011 13:07,565430,10-12-2011 12:50,42,97,2,42,5,359.25,1,Others,251
Customers,1,474.5,04-09-2011 13:15,565431,10-12-2011 12:50,81,97,2,81,5,474.5,1,Others,251
Customers,1,244.27,04-09-2011 13:16,565432,10-12-2011 12:50,68,97,2,68,5,244.27,1,Others,251
Customers,1,124.5,04-09-2011 13:20,565433,10-12-2011 12:50,2,97,2,2,1,124.5,1,Others,211
Customers,1,673.29,04-09-2011 13:35,565434,10-12-2011 12:50,90,97,2,90,5,673.29,2,Others,252
Customers,1,34,04-09-2011 13:38,565435,10-12-2011 12:50,1,97,2,1,1,34,1,Others,211
Customers,1,360.96,04-09-2011 13:45,565436,10-12-2011 12:50,20,97,2,20,4,360.96,1,Others,241
Customers,1,568.25,04-09-2011 13:48,565437,10-12-2011 12:50,30,97,2,30,5,568.25,2,Others,252
Customers,1,161.05,04-09-2011 13:56,565438,10-12-2011 12:50,15,97,2,15,3,161.05,1,Others,231
Customers,1,554.21,04-09-2011 13:56,565439,10-12-2011 12:50,29,97,2,29,4,554.21,2,Others,242
Customers,1,761.68,04-09-2011 14:06,565440,10-12-2011 12:50,19,97,2,19,3,761.68,2,Others,232
Customers,1,110.04,04-09-2011 14:08,565441,10-12-2011 12:50,15,97,2,15,3,110.04,1,Others,231
Customers,1,819.26,04-09-2011 14:09,565442,10-12-2011 12:50,37,97,2,37,5,819.26,2,Others,252
Customers,1,891.82,04-09-2011 14:22,565443,10-12-2011 12:50,50,97,2,50,5,891.82,2,Others,252
Customers,1,128.9,04-09-2011 14:36,565444,10-12-2011 12:50,16,97,2,16,3,128.9,1,Others,231
Customers,1,401.4,04-09-2011 14:50,565445,10-12-2011 12:50,63,97,2,63,5,401.4,1,Others,251
Customers,1,400.24,04-09-2011 15:19,565446,10-12-2011 12:50,18,97,2,18,3,400.24,1,Others,231
Customers,1,625.1,04-09-2011 15:20,565447,10-12-2011 12:50,25,97,2,25,4,625.1,2,Others,242
Customers,1,49.65,04-09-2011 15:21,565448,10-12-2011 12:50,3,97,2,3,1,49.65,1,Others,211
Customers,1,34.8,04-09-2011 15:21,565449,10-12-2011 12:50,2,97,2,2,1,34.8,1,Others,211
Customers,1,323.16,04-09-2011 15:22,565450,10-12-2011 12:50,21,97,2,21,4,323.16,1,Others,241
Customers,1,752.67,04-09-2011 15:37,565451,10-12-2011 12:50,35,97,2,35,5,752.67,2,Others,252
Customers,1,316.84,04-09-2011 15:52,565452,10-12-2011 12:50,9,97,2,9,2,316.84,1,Others,221
Customers,1,582.9,04-09-2011 16:05,565453,10-12-2011 12:50,29,97,2,29,4,582.9,2,Others,242
Customers,1,117.15,04-09-2011 16:08,565454,10-12-2011 12:50,7,97,2,7,2,117.15,1,Others,221
Customers,1,236.78,04-09-2011 16:12,565456,10-12-2011 12:50,50,97,2,50,5,236.78,1,Others,251
Customers,1,538.8,05-09-2011 09:07,565457,10-12-2011 12:50,18,96,2,18,3,538.8,2,Others,232
Customers,1,477.7,05-09-2011 09:16,565458,10-12-2011 12:50,14,96,2,14,3,477.7,1,Others,231
Customers,1,859.68,05-09-2011 09:20,565459,10-12-2011 12:50,6,96,2,6,2,859.68,2,Others,222
Customers,1,1414.64,05-09-2011 09:24,565460,10-12-2011 12:50,55,96,2,55,5,1414.64,2,Others,252
Customers,1,224.8,05-09-2011 09:34,565461,10-12-2011 12:50,15,96,2,15,3,224.8,1,Others,231
Customers,1,304.95,05-09-2011 09:38,565462,10-12-2011 12:50,10,96,2,10,3,304.95,1,Others,231
Customers,1,335.8,05-09-2011 09:45,565463,10-12-2011 12:50,13,96,2,13,3,335.8,1,Others,231
Customers,1,31.6,05-09-2011 09:45,565464,10-12-2011 12:50,2,96,2,2,1,31.6,1,Others,211
Customers,1,581.39,05-09-2011 09:46,565465,10-12-2011 12:50,26,96,2,26,4,581.39,2,Others,242
Customers,1,147.7,05-09-2011 09:48,565466,10-12-2011 12:50,8,96,2,8,2,147.7,1,Others,221
Customers,1,315.78,05-09-2011 09:49,565467,10-12-2011 12:50,15,96,2,15,3,315.78,1,Others,231
Customers,1,51.55,05-09-2011 09:49,565468,10-12-2011 12:50,3,96,2,3,1,51.55,1,Others,211
Customers,1,591.3,05-09-2011 10:00,565469,10-12-2011 12:50,1,96,2,1,1,591.3,2,Others,212
Customers,1,275.7,05-09-2011 10:06,565470,10-12-2011 12:50,16,96,2,16,3,275.7,1,Others,231
Customers,1,859.32,05-09-2011 10:12,565471,10-12-2011 12:50,38,96,2,38,5,859.32,2,Others,252
Customers,1,385.04,05-09-2011 10:15,565472,10-12-2011 12:50,36,96,2,36,5,385.04,1,Others,251
Customers,1,423.5,05-09-2011 10:27,565473,10-12-2011 12:50,26,96,2,26,4,423.5,1,Others,241
Customers,1,50,05-09-2011 10:34,565474,10-12-2011 12:50,1,96,2,1,1,50,1,Others,211
Customers,1,7480.06,05-09-2011 10:47,565475,10-12-2011 12:50,51,96,2,51,5,7480.06,4,Almost Lost,254
Customers,1,958.8,05-09-2011 10:48,565476,10-12-2011 12:50,4,96,2,4,1,958.8,2,Others,212
Customers,1,6.3,05-09-2011 10:58,C565477,10-12-2011 12:50,1,96,2,1,1,6.3,1,Others,211
Customers,1,195.42,05-09-2011 11:18,565478,10-12-2011 12:50,46,96,2,46,5,195.42,1,Others,251
Customers,1,307.03,05-09-2011 11:19,565479,10-12-2011 12:50,15,96,2,15,3,307.03,1,Others,231
Customers,1,102,05-09-2011 11:27,565480,10-12-2011 12:50,1,96,2,1,1,102,1,Others,211
Customers,1,122.22,05-09-2011 11:31,565481,10-12-2011 12:50,25,96,2,25,4,122.22,1,Others,241
Customers,1,205.3,05-09-2011 11:38,565488,10-12-2011 12:50,12,96,2,12,3,205.3,1,Others,231
Customers,1,2251.94,05-09-2011 11:41,565491,10-12-2011 12:50,19,96,2,19,3,2251.94,3,Almost Lost,233
Customers,1,177.6,05-09-2011 11:43,565492,10-12-2011 12:50,1,96,2,1,1,177.6,1,Others,211
Customers,1,313.08,05-09-2011 11:51,565513,10-12-2011 12:50,13,96,2,13,3,313.08,1,Others,231
Customers,1,457.8,05-09-2011 11:51,565515,10-12-2011 12:50,14,96,2,14,3,457.8,1,Others,231
Customers,1,1092.35,05-09-2011 11:52,565519,10-12-2011 12:50,39,96,2,39,5,1092.35,2,Others,252
Customers,1,575.68,05-09-2011 12:00,565541,10-12-2011 12:50,150,96,2,150,5,575.68,2,Others,252
Customers,1,497.61,05-09-2011 12:06,565542,10-12-2011 12:50,26,96,2,26,4,497.61,1,Others,241
Customers,1,183.83,05-09-2011 12:18,565563,10-12-2011 12:50,18,96,2,18,3,183.83,1,Others,231
Customers,1,131.64,05-09-2011 12:20,565565,10-12-2011 12:50,16,96,2,16,3,131.64,1,Others,231
Customers,1,48.3,05-09-2011 12:21,565569,10-12-2011 12:50,2,96,2,2,1,48.3,1,Others,211
Customers,1,7.5,05-09-2011 12:24,565577,10-12-2011 12:50,1,96,2,1,1,7.5,1,Others,211
Customers,1,134.9,05-09-2011 12:35,565579,10-12-2011 12:50,47,96,2,47,5,134.9,1,Others,251
Customers,1,1298.18,05-09-2011 12:36,565580,10-12-2011 12:50,12,96,2,12,3,1298.18,2,Others,232
Customers,1,14.85,05-09-2011 12:37,C565581,10-12-2011 12:50,1,96,2,1,1,14.85,1,Others,211
Customers,1,145,05-09-2011 12:38,C565582,10-12-2011 12:50,1,96,2,1,1,145,1,Others,211
Customers,1,253.55,05-09-2011 12:41,565583,10-12-2011 12:50,14,96,2,14,3,253.55,1,Others,231
Customers,1,315.17,05-09-2011 13:10,565584,10-12-2011 12:50,15,96,2,15,3,315.17,1,Others,231
Customers,1,306.82,05-09-2011 13:22,565585,10-12-2011 12:50,18,96,2,18,3,306.82,1,Others,231
Customers,1,33.04,05-09-2011 13:22,565586,10-12-2011 12:50,2,96,2,2,1,33.04,1,Others,211
Customers,1,537.3,05-09-2011 13:38,565587,10-12-2011 12:50,7,96,2,7,2,537.3,2,Others,222
Customers,1,299.67,05-09-2011 13:50,565588,10-12-2011 12:50,39,96,2,39,5,299.67,1,Others,251
Customers,1,691.2,05-09-2011 13:52,565589,10-12-2011 12:50,2,96,2,2,1,691.2,2,Others,212
Customers,1,324.5,05-09-2011 13:53,565590,10-12-2011 12:50,2,96,2,2,1,324.5,1,Others,211
Customers,1,177.6,05-09-2011 13:54,565591,10-12-2011 12:50,1,96,2,1,1,177.6,1,Others,211
Customers,1,480,05-09-2011 13:54,565592,10-12-2011 12:50,2,96,2,2,1,480,1,Others,211
Customers,1,344.07,05-09-2011 14:07,565593,10-12-2011 12:50,22,96,2,22,4,344.07,1,Others,241
Customers,1,312.49,05-09-2011 14:11,565594,10-12-2011 12:50,23,96,2,23,4,312.49,1,Others,241
Customers,1,447.62,05-09-2011 14:13,565595,10-12-2011 12:50,30,96,2,30,5,447.62,1,Others,251
Customers,1,301.32,05-09-2011 14:27,565596,10-12-2011 12:50,25,96,2,25,4,301.32,1,Others,241
Customers,1,19.03,05-09-2011 14:29,C565597,10-12-2011 12:50,4,96,2,4,1,19.03,1,Others,211
Customers,1,213.04,05-09-2011 14:30,565598,10-12-2011 12:50,12,96,2,12,3,213.04,1,Others,231
Customers,1,357.34,05-09-2011 14:56,565610,10-12-2011 12:50,18,96,2,18,3,357.34,1,Others,231
Customers,1,401.94,05-09-2011 14:57,565611,10-12-2011 12:50,15,96,2,15,3,401.94,1,Others,231
Customers,1,457.7,05-09-2011 15:17,565612,10-12-2011 12:50,21,96,2,21,4,457.7,1,Others,241
Customers,1,263.2,05-09-2011 15:19,565613,10-12-2011 12:50,19,96,2,19,3,263.2,1,Others,231
Customers,1,82.75,05-09-2011 15:20,565614,10-12-2011 12:50,12,96,2,12,3,82.75,1,Others,231
Customers,1,115.47,05-09-2011 15:20,C565615,10-12-2011 12:50,9,96,2,9,2,115.47,1,Others,221
Customers,1,472.64,05-09-2011 15:26,565616,10-12-2011 12:50,23,96,2,23,4,472.64,1,Others,241
Customers,1,347.88,05-09-2011 15:40,565618,10-12-2011 12:50,25,96,2,25,4,347.88,1,Others,241
Customers,1,1226.16,05-09-2011 15:49,565631,10-12-2011 12:50,10,96,2,10,3,1226.16,2,Others,232
Customers,1,356.75,05-09-2011 15:56,565643,10-12-2011 12:50,8,96,2,8,2,356.75,1,Others,221
Customers,1,299.16,05-09-2011 15:56,565644,10-12-2011 12:50,5,96,2,5,2,299.16,1,Others,221
Customers,1,238.35,05-09-2011 16:22,565648,10-12-2011 12:50,63,96,2,63,5,238.35,1,Others,251
Customers,1,482.8,05-09-2011 16:27,565649,10-12-2011 12:50,55,96,2,55,5,482.8,1,Others,251
Customers,1,775.94,05-09-2011 17:36,565664,10-12-2011 12:50,44,96,2,44,5,775.94,2,Others,252
Customers,1,488.21,05-09-2011 17:44,565665,10-12-2011 12:50,26,96,2,26,4,488.21,1,Others,241
Customers,1,12.45,05-09-2011 17:46,C565666,10-12-2011 12:50,2,96,2,2,1,12.45,1,Others,211
Customers,1,174.86,06-09-2011 08:34,565667,10-12-2011 12:50,9,95,2,9,2,174.86,1,Others,221
Customers,1,378.75,06-09-2011 09:15,565668,10-12-2011 12:50,4,95,2,4,1,378.75,1,Others,211
Customers,1,149.12,06-09-2011 09:18,565669,10-12-2011 12:50,3,95,2,3,1,149.12,1,Others,211
Customers,1,656.46,06-09-2011 09:23,565670,10-12-2011 12:50,25,95,2,25,4,656.46,2,Others,242
Customers,1,11.44,06-09-2011 09:30,C565671,10-12-2011 12:50,2,95,2,2,1,11.44,1,Others,211
Customers,1,556.26,06-09-2011 09:34,565672,10-12-2011 12:50,30,95,2,30,5,556.26,2,Others,252
Customers,1,340.56,06-09-2011 09:45,565673,10-12-2011 12:50,10,95,2,10,3,340.56,1,Others,231
Customers,1,224.28,06-09-2011 09:49,565674,10-12-2011 12:50,13,95,2,13,3,224.28,1,Others,231
Customers,1,2184.59,06-09-2011 09:51,565675,10-12-2011 12:50,38,95,2,38,5,2184.59,3,Almost Lost,253
Customers,1,238.68,06-09-2011 09:53,565676,10-12-2011 12:50,5,95,2,5,2,238.68,1,Others,221
Customers,1,192.4,06-09-2011 10:04,565677,10-12-2011 12:50,11,95,2,11,3,192.4,1,Others,231
Customers,1,17.4,06-09-2011 10:04,565678,10-12-2011 12:50,1,95,2,1,1,17.4,1,Others,211
Customers,1,310.6,06-09-2011 10:12,565679,10-12-2011 12:50,4,95,2,4,1,310.6,1,Others,211
Customers,1,100.8,06-09-2011 10:27,565680,10-12-2011 12:50,1,95,2,1,1,100.8,1,Others,211
Customers,1,835.95,06-09-2011 10:42,565682,10-12-2011 12:50,64,95,2,64,5,835.95,2,Others,252
Customers,1,192.4,06-09-2011 10:42,C565681,10-12-2011 12:50,11,95,2,11,3,192.4,1,Others,231
Customers,1,17.4,06-09-2011 10:42,C565683,10-12-2011 12:50,1,95,2,1,1,17.4,1,Others,211
Customers,1,189.6,06-09-2011 10:46,565684,10-12-2011 12:50,12,95,2,12,3,189.6,1,Others,231
Customers,1,638.4,06-09-2011 10:53,565685,10-12-2011 12:50,8,95,2,8,2,638.4,2,Others,222
Customers,1,301.8,06-09-2011 11:29,565723,10-12-2011 12:50,4,95,2,4,1,301.8,1,Others,211
Customers,1,185,06-09-2011 11:53,565724,10-12-2011 12:50,7,95,2,7,2,185,1,Others,221
Customers,1,537.9,06-09-2011 11:55,565725,10-12-2011 12:50,38,95,2,38,5,537.9,2,Others,252
Customers,1,1134.69,06-09-2011 11:58,565726,10-12-2011 12:50,72,95,2,72,5,1134.69,2,Others,252
Customers,1,332.89,06-09-2011 11:58,565727,10-12-2011 12:50,23,95,2,23,4,332.89,1,Others,241
Customers,1,549.7,06-09-2011 12:00,565728,10-12-2011 12:50,17,95,2,17,3,549.7,2,Others,232
Customers,1,25.2,06-09-2011 12:01,565729,10-12-2011 12:50,1,95,2,1,1,25.2,1,Others,211
Customers,1,347.3,06-09-2011 12:02,565730,10-12-2011 12:50,27,95,2,27,4,347.3,1,Others,241
Customers,1,125,06-09-2011 12:02,565731,10-12-2011 12:50,9,95,2,9,2,125,1,Others,221
Customers,1,257.8,06-09-2011 12:10,565732,10-12-2011 12:50,14,95,2,14,3,257.8,1,Others,231
Customers,1,164.4,06-09-2011 12:11,565733,10-12-2011 12:50,4,95,2,4,1,164.4,1,Others,211
Customers,1,387.26,06-09-2011 12:15,565734,10-12-2011 12:50,37,95,2,37,5,387.26,1,Others,251
Customers,1,155.52,06-09-2011 12:27,565736,10-12-2011 12:50,1,95,2,1,1,155.52,1,Others,211
Customers,1,303.93,06-09-2011 12:27,565737,10-12-2011 12:50,29,95,2,29,4,303.93,1,Others,241
Customers,1,582.8,06-09-2011 12:30,565738,10-12-2011 12:50,19,95,2,19,3,582.8,2,Others,232
Customers,1,430.32,06-09-2011 12:31,565740,10-12-2011 12:50,4,95,2,4,1,430.32,1,Others,211
Customers,1,354.62,06-09-2011 12:32,565741,10-12-2011 12:50,4,95,2,4,1,354.62,1,Others,211
Customers,1,315.65,06-09-2011 12:38,565747,10-12-2011 12:50,10,95,2,10,3,315.65,1,Others,231
Customers,1,4005.35,06-09-2011 12:38,565748,10-12-2011 12:50,58,95,2,58,5,4005.35,3,Almost Lost,253
Customers,1,228.84,06-09-2011 12:44,565749,10-12-2011 12:50,5,95,2,5,2,228.84,1,Others,221
Customers,1,151.74,06-09-2011 12:48,565750,10-12-2011 12:50,10,95,2,10,3,151.74,1,Others,231
Customers,1,258.64,06-09-2011 12:56,565751,10-12-2011 12:50,28,95,2,28,4,258.64,1,Others,241
Customers,1,44.1,06-09-2011 12:58,C565752,10-12-2011 12:50,2,95,2,2,1,44.1,1,Others,211
Customers,1,99,06-09-2011 13:11,565753,10-12-2011 12:50,2,95,2,2,1,99,1,Others,211
Customers,1,64.8,06-09-2011 13:11,565754,10-12-2011 12:50,4,95,2,4,1,64.8,1,Others,211
Customers,1,503.08,06-09-2011 13:20,565756,10-12-2011 12:50,12,95,2,12,3,503.08,2,Others,232
Customers,1,183.36,06-09-2011 13:29,565757,10-12-2011 12:50,5,95,2,5,2,183.36,1,Others,221
Customers,1,199.3,06-09-2011 13:29,565758,10-12-2011 12:50,15,95,2,15,3,199.3,1,Others,231
Customers,1,358.84,06-09-2011 13:46,565759,10-12-2011 12:50,21,95,2,21,4,358.84,1,Others,241
Customers,1,16.5,06-09-2011 13:47,565760,10-12-2011 12:50,1,95,2,1,1,16.5,1,Others,211
Customers,1,15.8,06-09-2011 13:59,C565761,10-12-2011 12:50,1,95,2,1,1,15.8,1,Others,211
Customers,1,16.15,06-09-2011 14:05,C565762,10-12-2011 12:50,1,95,2,1,1,16.15,1,Others,211
Customers,1,939.96,06-09-2011 14:09,565763,10-12-2011 12:50,10,95,2,10,3,939.96,2,Others,232
Customers,1,520.3,06-09-2011 14:19,565765,10-12-2011 12:50,29,95,2,29,4,520.3,2,Others,242
Customers,1,591.86,06-09-2011 14:23,565766,10-12-2011 12:50,138,95,2,138,5,591.86,2,Others,252
Customers,1,262.4,06-09-2011 14:29,565768,10-12-2011 12:50,8,95,2,8,2,262.4,1,Others,221
Customers,1,300.7,06-09-2011 14:32,565769,10-12-2011 12:50,16,95,2,16,3,300.7,1,Others,231
Customers,1,724.01,06-09-2011 14:38,565776,10-12-2011 12:50,19,95,2,19,3,724.01,2,Others,232
Customers,1,106.8,06-09-2011 14:53,565777,10-12-2011 12:50,4,95,2,4,1,106.8,1,Others,211
Customers,1,159.85,06-09-2011 15:04,565778,10-12-2011 12:50,7,95,2,7,2,159.85,1,Others,221
Customers,1,477.93,06-09-2011 15:14,565779,10-12-2011 12:50,34,95,2,34,5,477.93,1,Others,251
Customers,1,64,06-09-2011 15:30,565780,10-12-2011 12:50,2,95,2,2,1,64,1,Others,211
Customers,1,701.38,06-09-2011 15:34,565781,10-12-2011 12:50,20,95,2,20,4,701.38,2,Others,242
Customers,1,303.92,06-09-2011 15:48,565782,10-12-2011 12:50,15,95,2,15,3,303.92,1,Others,231
Customers,1,18.72,06-09-2011 15:53,565783,10-12-2011 12:50,1,95,2,1,1,18.72,1,Others,211
Customers,1,359.05,06-09-2011 16:02,565784,10-12-2011 12:50,19,95,2,19,3,359.05,1,Others,231
Customers,1,200,06-09-2011 16:57,565785,10-12-2011 12:50,1,95,2,1,1,200,1,Others,211
Customers,1,353.48,07-09-2011 08:18,565788,10-12-2011 12:50,22,94,2,22,4,353.48,1,Others,241
Customers,1,28.05,07-09-2011 09:07,C565789,10-12-2011 12:50,2,94,2,2,1,28.05,1,Others,211
Customers,1,591.14,07-09-2011 09:15,565790,10-12-2011 12:50,16,94,2,16,3,591.14,2,Others,232
Customers,1,189.6,07-09-2011 09:33,565791,10-12-2011 12:50,2,94,2,2,1,189.6,1,Others,211
Customers,1,180.12,07-09-2011 09:37,565792,10-12-2011 12:50,7,94,2,7,2,180.12,1,Others,221
Customers,1,177.6,07-09-2011 09:40,565793,10-12-2011 12:50,1,94,2,1,1,177.6,1,Others,211
Customers,1,567.6,07-09-2011 09:45,565794,10-12-2011 12:50,4,94,2,4,1,567.6,2,Others,212
Customers,1,260.63,07-09-2011 09:57,565795,10-12-2011 12:50,19,94,2,19,3,260.63,1,Others,231
Customers,1,266.48,07-09-2011 10:07,565796,10-12-2011 12:50,16,94,2,16,3,266.48,1,Others,231
Customers,1,8.5,07-09-2011 10:17,C565799,10-12-2011 12:50,1,94,2,1,1,8.5,1,Others,211
Customers,1,809.07,07-09-2011 10:23,565800,10-12-2011 12:50,40,94,2,40,5,809.07,2,Others,252
Customers,1,549.24,07-09-2011 10:28,565801,10-12-2011 12:50,26,94,2,26,4,549.24,2,Others,242
Customers,1,174.71,07-09-2011 10:36,565802,10-12-2011 12:50,11,94,2,11,3,174.71,1,Others,231
Customers,1,871.25,07-09-2011 10:38,565803,10-12-2011 12:50,43,94,2,43,5,871.25,2,Others,252
Customers,1,16.95,07-09-2011 10:50,C565804,10-12-2011 12:50,1,94,2,1,1,16.95,1,Others,211
Customers,1,348,07-09-2011 10:51,565805,10-12-2011 12:50,10,94,2,10,3,348,1,Others,231
Customers,1,520.31,07-09-2011 10:51,565806,10-12-2011 12:50,30,94,2,30,5,520.31,2,Others,252
Customers,1,315.2,07-09-2011 10:55,565807,10-12-2011 12:50,20,94,2,20,4,315.2,1,Others,241
Customers,1,23,07-09-2011 10:56,565808,10-12-2011 12:50,1,94,2,1,1,23,1,Others,211
Customers,1,127.37,07-09-2011 11:32,565835,10-12-2011 12:50,30,94,2,30,5,127.37,1,Others,251
Customers,1,3200.28,07-09-2011 11:41,565836,10-12-2011 12:50,38,94,2,38,5,3200.28,3,Almost Lost,253
Customers,1,393.4,07-09-2011 11:43,565838,10-12-2011 12:50,14,94,2,14,3,393.4,1,Others,231
Customers,1,313.6,07-09-2011 11:46,565839,10-12-2011 12:50,12,94,2,12,3,313.6,1,Others,231
Customers,1,149.64,07-09-2011 12:10,565842,10-12-2011 12:50,8,94,2,8,2,149.64,1,Others,221
Customers,1,1.46,07-09-2011 12:15,C565843,10-12-2011 12:50,3,94,2,3,1,1.46,1,Others,211
Customers,1,331.24,07-09-2011 12:19,565844,10-12-2011 12:50,19,94,2,19,3,331.24,1,Others,231
Customers,1,588.3,07-09-2011 12:21,565845,10-12-2011 12:50,17,94,2,17,3,588.3,2,Others,232
Customers,1,121.5,07-09-2011 12:41,565846,10-12-2011 12:50,39,94,2,39,5,121.5,1,Others,251
Customers,1,224.47,07-09-2011 12:48,C565848,10-12-2011 12:50,24,94,2,24,4,224.47,1,Others,241
Customers,1,323.68,07-09-2011 12:50,565849,10-12-2011 12:50,15,94,2,15,3,323.68,1,Others,231
Customers,1,524.85,07-09-2011 12:55,565850,10-12-2011 12:50,45,94,2,45,5,524.85,2,Others,252
Customers,1,637.29,07-09-2011 13:06,565851,10-12-2011 12:50,32,94,2,32,5,637.29,2,Others,252
Customers,1,413.99,07-09-2011 13:19,565853,10-12-2011 12:50,14,94,2,14,3,413.99,1,Others,231
Customers,1,1035.82,07-09-2011 13:22,565854,10-12-2011 12:50,42,94,2,42,5,1035.82,2,Others,252
Customers,1,324.96,07-09-2011 13:30,565855,10-12-2011 12:50,24,94,2,24,4,324.96,1,Others,241
Customers,1,155.8,07-09-2011 14:09,565856,10-12-2011 12:50,13,94,2,13,3,155.8,1,Others,231
Customers,1,1464.58,07-09-2011 14:13,565857,10-12-2011 12:50,85,94,2,85,5,1464.58,2,Others,252
Customers,1,534.24,07-09-2011 14:30,565858,10-12-2011 12:50,1,94,2,1,1,534.24,2,Others,212
Customers,1,426.07,07-09-2011 14:40,565859,10-12-2011 12:50,25,94,2,25,4,426.07,1,Others,241
Customers,1,9.36,07-09-2011 14:41,565860,10-12-2011 12:50,2,94,2,2,1,9.36,1,Others,211
Customers,1,20.8,07-09-2011 14:47,565861,10-12-2011 12:50,3,94,2,3,1,20.8,1,Others,211
Customers,1,349.35,07-09-2011 14:56,565862,10-12-2011 12:50,16,94,2,16,3,349.35,1,Others,231
Customers,1,402.79,07-09-2011 15:00,565863,10-12-2011 12:50,16,94,2,16,3,402.79,1,Others,231
Customers,1,8.45,07-09-2011 15:00,C565864,10-12-2011 12:50,1,94,2,1,1,8.45,1,Others,211
Customers,1,1304.7,07-09-2011 15:07,565865,10-12-2011 12:50,67,94,2,67,5,1304.7,2,Others,252
Customers,1,304.24,07-09-2011 15:13,565877,10-12-2011 12:50,6,94,2,6,2,304.24,1,Others,221
Customers,1,1094.9,07-09-2011 15:34,565901,10-12-2011 12:50,9,94,2,9,2,1094.9,2,Others,222
